fitness
103.0
132.5
352.6666666666667
2106.25
3159.2
3861.1666666666665
4363.0
4739.625
5032.666666666667
5267.5
5459.454545454545
5619.5
5754.923076923077
5871.071428571428
5971.733333333334
6060.0
6137.823529411765
6207.111111111111
6268.894736842105
6324.75
6375.333333333333
6421.227272727273
6463.130434782609
6501.416666666667
6536.44
6568.7307692307695
6598.333333333333
6625.785714285715
6651.137931034483
6674.766666666666
6697.032258064516
6717.75
6737.060606060606
6755.235294117647
6772.285714285715
6788.361111111111
6803.756756756757
6818.105263157895
6831.871794871795
6845.0
6857.4390243902435
6869.333333333333
6880.581395348837
6891.363636363636
6901.711111111111
6911.54347826087
6920.978723404255
6930.0625
6938.755102040816
6947.16
6955.274509803921
6963.076923076923
6970.603773584906
6977.851851851852
6984.727272727273
6991.375
6997.789473684211
7003.9655172413795
7009.949152542373
7015.683333333333
7021.213114754099
7026.612903225807
7031.825396825397
7036.9375
7041.923076923077
7046.80303030303
7051.522388059701
7056.117647058823
7060.594202898551
7064.9857142857145
7069.267605633803
7073.444444444444
7077.45205479452
7081.378378378378
7085.173333333333
7088.8421052631575
7092.415584415585
7095.910256410257
7099.265822784811
7102.5875
7105.851851851852
7109.024390243902
7112.096385542169
7115.119047619048
7118.058823529412
7120.906976744186
7123.689655172414
7126.375
7128.932584269663
7131.433333333333
7133.89010989011
7136.326086956522
7138.731182795699
7141.095744680851
7143.442105263158
7146.208333333333
7148.927835051546
7151.602040816327
7154.232323232323
7156.84
7159.376237623763
7161.892156862745
7164.339805825242
7166.740384615385
7169.0952380952385
7171.396226415094
7173.682242990654
7175.962962962963
7229.908256880734
7282.872727272727
7334.855855855856
7385.928571428572
7436.123893805309
7485.456140350877
7533.947826086956
7581.603448275862
7628.384615384615
7674.381355932203
7719.63025210084
7764.116666666667
7807.834710743801
7850.8442622950815
7893.170731707317
7934.830645161291
7975.84
8016.18253968254
8055.929133858268
8095.0546875
8133.589147286822
8171.523076923077
8208.893129770993
8245.666666666666
8281.902255639097
8317.58208955224
8352.74074074074
8387.39705882353
8421.554744525547
8455.239130434782
8488.453237410073
8521.2
8553.418439716312
8585.169014084508
8617.454545454546
8649.270833333334
8680.63448275862
8711.54109589041
8742.040816326531
8772.108108108108
8801.677852348994
8830.866666666667
8859.682119205298
8888.111842105263
8916.156862745098
8943.785714285714
8971.03870967742
8997.955128205129
9024.52229299363
9050.772151898735
9076.704402515723
9102.3375
9127.645962732919
9152.641975308641
9177.325153374233
9201.719512195123
9225.824242424242
9249.638554216868
9273.179640718563
9296.434523809523
9319.408284023668
9342.088235294117
9364.508771929824
9386.662790697674
9408.56647398844
9430.241379310344
9451.68
9472.8125
9493.661016949152
9514.280898876405
9534.703910614526
9554.872222222222
9574.817679558011
9594.565934065935
9614.098360655738
9633.423913043478
9652.556756756756
9671.47311827957
9690.192513368984
9708.718085106382
9727.05291005291
9745.205263157895
9763.17277486911
9780.953125
9798.554404145078
9815.932989690722
9833.153846153846
9850.214285714286
9867.111675126904
9885.20707070707
9903.13567839196
9920.885
9938.462686567163
9955.871287128713
9973.118226600986
9990.210784313726
10007.117073170732
10023.825242718447
10040.35265700483
10056.701923076924
10072.885167464116
10088.914285714285
10104.781990521327
10120.504716981131
10136.093896713615
10151.55140186916
10166.86976744186
10182.046296296296
10197.09677419355
10212.004587155963
10226.789954337899
10241.445454545454
10255.963800904978
10270.292792792792
10284.466367713005
10298.504464285714
10313.537777777778
10328.424778761062
10343.1718061674
10357.793859649122
10372.305676855894
10386.704347826088
10400.978354978355
10415.125
10429.150214592275
10442.991452991453
10456.714893617022
10470.313559322034
10483.79746835443
10497.16386554622
10510.414225941422
10523.5625
10536.597510373444
10549.53305785124
10562.37037037037
10575.081967213115
10587.69387755102
10600.18699186992
10612.574898785426
10624.858870967742
10637.056224899598
10649.164
10661.18326693227
10673.079365079366
10684.893280632412
10696.610236220473
10708.243137254902
10719.7890625
10731.24513618677
10742.608527131782
10753.895752895753
10765.096153846154
10776.214559386974
10787.251908396947
10798.216730038022
10809.098484848484
10819.91320754717
10830.642857142857
10841.288389513109
10851.869402985074
10862.368029739777
10872.796296296296
10883.143911439114
10893.433823529413
10903.630036630037
10913.759124087592
10923.818181818182
10933.811594202898
10943.740072202167
10953.604316546762
10963.390681003584
10973.117857142857
10982.768683274022
10992.36170212766
11001.890459363958
11011.341549295774
11020.740350877193
11030.062937062938
11039.327526132403
11048.53125
11057.667820069204
11066.748275862068
11075.769759450171
11084.753424657534
11093.675767918088
11102.547619047618
11111.362711864407
11120.114864864865
11128.808080808081
11137.442953020134
11146.016722408027
11154.52
11162.976744186046
11171.35761589404
11179.676567656767
