fitness
88.0
96.0
211.33333333333334
267.0
550.2
739.8333333333334
875.1428571428571
976.625
1055.4444444444443
1230.4
1373.1818181818182
1492.3333333333333
1593.076923076923
1679.5714285714287
1754.6666666666667
1820.125
1878.0588235294117
1929.6666666666667
1975.3684210526317
2016.3
2053.3333333333335
2087.1363636363635
2118.086956521739
2146.5
2172.6
2196.653846153846
2218.8518518518517
2239.5
2258.793103448276
2276.8333333333335
2293.8064516129034
2309.8125
2324.848484848485
2339.0588235294117
2352.5142857142855
2365.1388888888887
2377.0810810810813
2388.3947368421054
2399.1794871794873
2409.25
2418.9024390243903
2428.0
2436.6976744186045
2444.8863636363635
2452.733333333333
2460.2391304347825
2467.468085106383
2474.4375
2481.0408163265306
2487.4
2493.529411764706
2499.423076923077
2505.1509433962265
2510.703703703704
2515.8727272727274
2520.8928571428573
2525.5789473684213
2530.1206896551726
2534.4745762711864
2538.7166666666667
2542.8688524590166
2546.8225806451615
2550.6349206349205
2554.34375
2557.9538461538464
2561.469696969697
2564.910447761194
2568.3088235294117
2571.623188405797
2575.342857142857
2578.943661971831
2582.4305555555557
2585.794520547945
2589.0675675675675
2592.2933333333335
2595.4210526315787
2598.4415584415583
2601.4102564102564
2604.3037974683543
2607.1375
2609.925925925926
2612.609756097561
2615.2289156626507
2617.809523809524
2620.3411764705884
2622.8488372093025
2625.32183908046
2628.375
2631.3595505617977
2634.288888888889
2637.131868131868
2639.9347826086955
2642.6666666666665
2645.3617021276596
2648.0105263157893
2650.625
2653.185567010309
2655.7551020408164
2658.2323232323233
2660.68
2663.089108910891
2665.4411764705883
2667.747572815534
2670.0384615384614
2672.285714285714
2674.9811320754716
2677.626168224299
2680.185185185185
2682.651376146789
2685.1
2687.5225225225226
2689.875
2692.150442477876
2694.3947368421054
2696.6782608695653
2698.9224137931033
2701.136752136752
2703.330508474576
2705.4873949579833
2707.625
2709.7355371900826
2711.8032786885246
2713.8211382113823
2716.217741935484
2718.616
2720.9841269841268
2723.2913385826773
2725.578125
2727.8527131782944
2730.107692307692
2732.335877862595
2734.5454545454545
2736.7293233082705
2738.89552238806
2741.0666666666666
2743.198529411765
2745.284671532847
2747.3260869565215
2749.3021582733813
2751.2571428571428
2753.595744680851
2755.887323943662
2758.153846153846
2760.3958333333335
2762.6068965517243
2764.8082191780823
2766.9795918367345
2769.114864864865
2771.248322147651
2773.36
2775.437086092715
2779.0986842105262
2782.6928104575163
2786.246753246753
2789.748387096774
2793.1794871794873
2796.56050955414
2799.9050632911394
2803.2075471698113
2806.48125
2809.714285714286
2812.9074074074074
2816.042944785276
2819.1524390243903
2822.2363636363634
2825.3012048192772
2828.311377245509
2831.285714285714
2834.224852071006
2837.135294117647
2840.029239766082
2842.9011627906975
2845.7398843930637
2848.5287356321837
2851.217142857143
2853.869318181818
2856.446327683616
2859.005617977528
2861.5251396648046
2864.016666666667
2866.491712707182
2868.9395604395604
2871.3606557377047
2873.7608695652175
2876.1405405405403
2878.467741935484
2880.770053475936
2883.0478723404253
2885.3068783068784
2887.536842105263
2889.748691099476
2891.953125
2894.139896373057
2896.314432989691
2898.7846153846153
2901.1785714285716
2903.56345177665
2905.90404040404
2908.236180904523
2910.55
2912.860696517413
2915.1534653465346
2917.3793103448274
2919.578431372549
2921.765853658537
2923.9417475728155
2926.1256038647343
2928.278846153846
2930.401913875598
2932.519047619048
2934.620853080569
2936.7028301886794
2938.737089201878
2940.7570093457944
2942.753488372093
2944.722222222222
2946.8986175115206
2949.059633027523
2951.2100456621006
2953.3454545454547
2955.475113122172
2957.5810810810813
2959.6995515695066
2961.7901785714284
2963.866666666667
2965.929203539823
2967.977973568282
2970.004385964912
2972.0349344978167
2974.0521739130436
2976.060606060606
2978.064655172414
2980.0429184549357
2982.2264957264956
2985.1021276595743
2987.9661016949153
2990.7299578059074
2993.4621848739494
2996.1673640167364
2998.85
